Opportunity ID,Opportunity Number,Title,Agency,Post Date,Deadline,Est. NOFO Date,Est. Application Deadline,Est. # of Awards,Est. Total Funding,Award Ceiling,Award Floor,URL,Assistance Listings,Funding Instrument Type,Contact,Additional Info URL,Additional Information on Eligibility,Description,Status,Last Updated,Update Type
66f64d29-5e88-4ac7-b67c-f75c036eba5b,PD-20-1264,Algebra and Number Theory,NSF,2020-10-06,2026-10-09,,,,,,,https://simpler.grants.gov/opportunity/66f64d29-5e88-4ac7-b67c-f75c036eba5b,47.049|Mathematical and Physical Sciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=5431,,"The Algebra and Number Theory program supports research in algebra, algebraic and arithmetic geometry, number theory, and representation theory. Conference proposals The Algebra and Number Theory program also provides support for conferences, workshops, summer/winter schools, and similar activities. Proposals should be submitted to PD 20-1264 using the ""Conference"" proposal type in research.gov. Proposals with budgets not exceeding $50,000, which in accordance with NSF policy can be reviewed internally, should be submitted: in May for events that will take place in January through April of the following year in October for events that will take place in May through December of the following year. In order to allow time for external review, proposals with budget requests exceeding $50,000 should be submitted nine to twelve months before the event is scheduled to take place.",posted,2025-10-27,
e8270680-ae40-4ab8-88b2-67a574a2638b,20-576,Plant Biotic Interactions,NSF,2020-05-14,,,,30,18500000,,,https://simpler.grants.gov/opportunity/e8270680-ae40-4ab8-88b2-67a574a2638b,47.074|Biological Sciences | 10.310|Agriculture and Food Research Initiative (AFRI),grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/publications/pub_summ.jsp?ods_key=nsf20576,,"The Plant Biotic Interactions (PBI) program supports research on the processes that mediate beneficial and antagonistic interactions between plants and their viral, bacterial, oomycete, fungal, plant, and invertebrate symbionts, pathogens and pests. This joint NSF/NIFA program supports projects focused on current and emerging model and non-model systems, and agriculturally relevant plants. The program’s scope extends from fundamental mechanisms to translational efforts, with the latter seeking to put into agricultural practice insights gained from basic research on the mechanisms that govern plant biotic interactions. Projects must be strongly justified in terms of fundamental biological processes and/or relevance to agriculture and may be purely fundamental or applied or include aspects of both perspectives. All types of symbiosis are appropriate, including commensalism, mutualism, parasitism, and host-pathogen interactions. Research may focus on the biology of the plant host, its pathogens, pests or symbionts, interactions among these, or on the function of plant-associated microbiomes. The program welcomes proposals on the dynamics of initiation, transmission, maintenance and outcome of these complex associations, includingstudies of metabolic interactions, immune recognition and signaling, host-symbiont regulation, reciprocal responses among interacting species and mechanisms associated with self/non-self recognition such as those in pollen-pistil interactions. Explanatory frameworks shouldinclude molecular, genomic, metabolic, cellular, network and organismal processes, with projects guided by hypothesis and/or discovery driven experimental approaches. Strictly ecological projects that do not address underlying mechanisms are not appropriate for this program. Quantitative modeling in concert with experimental work is encouraged. Overall, the program seeks to support research that will deepen our understanding of the fundamental processes that mediate interactions between plants and the organisms with which they intimately associate and advance the application of that knowledge to benefit agriculture.",posted,2025-08-02,
d20337d3-5bbf-4301-9282-ed38c9582ba0,PD-20-1281,Analysis,NSF,2020-03-17,2026-09-30,,,,,,,https://simpler.grants.gov/opportunity/d20337d3-5bbf-4301-9282-ed38c9582ba0,47.049|Mathematical and Physical Sciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=5434,,"The Analysis Program supports research in analysis. Areas of current activity include complex, harmonic, and real analysis; dynamical systems and ergodic theory; functional analysis; mathematical physics; operator theory and operator algebras; partial differential equations and calculus of variations. Conferences Proposals to the Analysis Program for conferences or workshops must be submitted through the program solicitation ""Conferences and Workshops in the Mathematical Sciences"" (link below). Principal Investigators should carefully read the solicitation to obtain important information regarding the substance of proposals for conferences, workshops, and similar activities. To facilitate timely notification of the availability of support, proposals for conferences, workshops, and similar activities should be submitted 8 months in advance of the start date of the proposed event.",posted,2025-10-09,
d7411a32-fc22-4455-b33e-9cde49981bc4,20-544,Expeditions in Computing,NSF,2020-02-14,2027-03-31,,,4,60000000,,15000000,https://simpler.grants.gov/opportunity/d7411a32-fc22-4455-b33e-9cde49981bc4,47.070|Computer and Information Science and Engineering,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/publications/pub_summ.jsp?ods_key=nsf20544,,"The far-reaching impact and rate of innovation in the computer and information science and engineering ﬁelds has been remarkable, generating economic prosperity and enhancing the quality of life for people throughout the world. More than a decade ago, the National Science Foundation’s (NSF) Directorate for Computer and Information Science and Engineering (CISE) established the Expeditions in Computing (Expeditions) program to build on past successes and provide the CISE research and education community with the opportunity to pursue ambitious, fundamental research agendas that promise to deﬁne the future of computing and information. In planning Expeditions projects, investigators are strongly encouraged to come together within or across departments or institutions to combine their creative talents in the identiﬁcation of compelling, transformative research agendas that look ahead by at least a decade and promise disruptive innovations in computer and information science and engineering for many years to come. Now funded at levels up to $15,000,000 for seven years, Expeditions projects represent some of the largest single investments currently made by the CISE directorate. Together with the Science and Technology Centers and the National Artificial Intelligence Research Institutes that CISE supports, Expeditions projects form the centerpiece of the directorate's center-scale award portfolio. With awards funded at levels that promote the formation of large research teams, CISE recognizes that concurrent research advances in multiple ﬁelds or sub-ﬁelds are often necessary to stimulate deep and enduring outcomes. The awards made in this program will complement research areas supported by other CISE programs, which target particular computer and information science and engineering ﬁelds. Additionally, CISE offers Innovation Transition (InTrans) awards for teams nearing the end of their Expeditions as well as Secure and Trustworthy Cyberspace (SaTC) and Cyber-Physical Systems (CPS) Frontier projects. The goal of InTransis to continue the long-term vision and objectives of CISE’s center-scale projects. Through InTrans awards, CISE will provide limited funds to match industry support.",posted,2026-06-03,
56e4c5bf-fe1e-4ae1-905b-93a9b53cd8d3,PD-20-144Y,Foundational Research in Robotics,NSF,2020-02-12,,,,,,,,https://simpler.grants.gov/opportunity/56e4c5bf-fe1e-4ae1-905b-93a9b53cd8d3,47.070|Computer and Information Science and Engineering | 47.041|Engineering,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=505784,,"The Foundational Research in Robotics (FRR) program, jointly led by the CISE and ENG Directorates, supports research on robotic systems that exhibit significant levels of both computational capability and physical complexity. For the purposes of this program, a robot is defined as intelligence embodied in an engineered construct, with the ability to process information, sense, plan, and move within or substantially alter its working environment. Here intelligence includes a broad class of methods that enable a robot to solve problems or to make contextually appropriate decisions and act upon them. The program welcomes research that considers inextricably interwoven questions of intelligence, computation, and embodiment. Projects may also focus on a distinct aspect of intelligence, computation, or embodiment, as long as the proposed research is clearly justified in the context of a class of robots. The focus of the FRR program is on foundational advances in robotics. Robotics is a deeply interdisciplinary field, and proposals are encouraged across the full range of fundamental engineering and computer science research challenges arising in robotics. To be responsive to the FRR program, each proposal should clearly articulate the following three points: The focus of the research project should be a robot or a class of robots, as defined above. [Is there a robot?] The goal of the project should be to endow a robot or a class of robots with new and useful capabilities or to significantly enhance existing capabilities. [Will a robot gain a new or significantly improved capability?] The intellectual contribution of the proposed work should address fundamental gaps in robotics. [Is robotics essential to the intellectual merit of the proposal?] Meaningful experimental validation on a physical platform is encouraged. Projects that do not represent a direct fundamental contribution to the science of robotics or are better aligned with other existing programs at NSF should not be submitted to the FRR program. Potential investigators are strongly encouraged to discuss their projects with an FRR Program Officer before submission. Non-compliant proposals may be returned without review.",posted,2025-06-19,
cb50bf8f-e3ab-444e-8d32-9175b16472c4,PD-19-118Y,Security and Preparedness,NSF,2019-08-30,,,,,,,,https://simpler.grants.gov/opportunity/cb50bf8f-e3ab-444e-8d32-9175b16472c4,"47.075|Social, Behavioral, and Economic Sciences",grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=505712,,"The Security and Preparedness (SAP) Programsupports basic scientific research that advances knowledge and understanding of issues broadly related to global and national security. Research proposals are evaluated on the criteria of intellectual merit and broader impacts; the proposed projects are expected to be theoretically motivated, conceptually precise, methodologically rigorous, and empirically oriented. Moreover, the Program supports research experiences for undergraduate students and infrastructural activities, including methodological innovations. The Program does not fund applied research. In addition, we encourage you to examine the websites for the National Science Foundation'sAccountable Institutions and Behavior(AIB), Law and Science (LS) programs, and Research Infrastructure in the Social and Behavioral Sciences (RISBS) programs.",posted,2026-03-18,
36a9de0e-a05d-44da-a80d-521616235ffa,PD-19-120Y,Accountable Institutions and Behavior,NSF,2019-08-30,,,,,,,,https://simpler.grants.gov/opportunity/36a9de0e-a05d-44da-a80d-521616235ffa,"47.075|Social, Behavioral, and Economic Sciences",grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=505715,,"The Accountable Institutions and Behavior (AIB) Program supports basicscientific research that advances knowledge and understanding of issues broadly related to attitudes, behavior, and institutions connected to public policy and the provision of public services.Research proposals are expected to be theoretically motivated, conceptually precise, methodologically rigorous, and empirically oriented. Substantive areas include (but are not limited to) the study of individual and group decision-making, political institutions (appointed or elected), attitude and preference formation and expression, electoral processes and voting, public administration, and public policy. This work can focus on a single case or can be done in a comparative context, either over time or cross-sectionally.The Program does not fund applied research.The Program also supports research experiences for undergraduate students and infrastructural activities, including methodological innovations. In addition, we encourage you to examine the websites for the National Science Foundation’s Law and Science(LS), Security and Preparedness (SAP) and Research Infrastructure in the Social and Behavioral Sciences (RISBS) programs.",posted,2026-03-18,
7b7624ef-1ddc-4039-a04c-f50a7488315e,NNH19ZHA001C,National Space Grant College and Fellowship Program - Opportunities in NASA STEM FY 2020 – 2024,NASA,2019-07-29,,,,52,36000000,700000,,https://simpler.grants.gov/opportunity/7b7624ef-1ddc-4039-a04c-f50a7488315e,43.008|Education,cooperative_agreement,SGCFP@nasaprs.com,https://nspires.nasaprs.com/external/solicitations/summary!init.do?solId={DD956419-CD87-63CF-E491-B5F7240BA85C}&path=open,,"This Cooperative Agreement Notice is a multi-year award thataims to contribute to NASA’s mission, Office of STEM Education priorities,Co-STEM goals, Mission Directorate collaborations, and state based needs. The multi-year award will be available to allSpace Grant Consortia who will work with the Office of STEM Engagement tofulfill these objectives. Through thecombined efforts of the Space Grant Consortia, this program will 1) enablecontributions to NASA’s work, 2) build a diverse, skilled future workforce, and3) strengthen understanding of STEM through powerful connections to NASA. The program will focus on providingopportunities for students to engage with NASA’s aeronautics, space, andscience people, content, and facilities in support of a diverse future NASA andaerospace industry workforce, as well as, providingopportunities for students to contribute to NASA’s aeronautics, space, andscience missions and work in exploration and discovery through MissionDirectorate collaborations. Everyinstitution that intends to submit a proposal to this NRA, including theproposed prime award or any partner whether an education institution, and otherorganizations that will serve as sub-awardees or contractors, must be registered in NSPIRES. Electronicsubmission of proposals is required by the due date and must be submitted byan authorized official of the proposing organization. Such registrationmust identify the authorized organizational representative(s) who will submitthe electronic proposal. All principal investigators and other participants(e.g. co-investigators) must be registered in NSPIRES regardless of submissionsystem. Potential proposers and proposing organizations are urged to accessthe system(s) well in advance of the proposal due date(s) of interest tofamiliarize themselves with its structure and enter the requested information.Electronic proposals may be submitted via the NASA proposal data systemNSPIRES. Additional programmatic information for this NRAmay develop before the proposal due date. If so, such information will be addedas a Frequently Asked Question (FAQ) or formal amendment to this NRA and postedon http://nspires.nasaprs.com. It is the proposer’s responsibility to regularly check NSPIRESfor updates to this NRA. P oint of Contact Name: Erica J. Alston Title: Deputy Space GrantProgram Manager Phone: 757-864-7247 E-mail: SGCFP@nasaprs.com",posted,2019-07-29,
902304a3-45c2-42c4-b144-d0e5a3aba8a5,19-575,"Methodology, Measurement, and Statistics",NSF,2019-04-10,2026-08-27,,,35,3760000,,,https://simpler.grants.gov/opportunity/902304a3-45c2-42c4-b144-d0e5a3aba8a5,"47.075|Social, Behavioral, and Economic Sciences",grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/publications/pub_summ.jsp?ods_key=nsf19575,,"The Methodology, Measurement, and Statistics (MMS) Program is an interdisciplinary program in the Directorate for Social, Behavioral, and Economic Sciences that supports the development of innovative analytical and statistical methods and models for those sciences. MMS seeks proposals that are methodologically innovative, grounded in theory, and have potential utility for multiple fields within the social, behavioral, and economicsciences. As part of its larger portfolio, the MMS Program partners with a consortium of federal statistical agencies to support research proposals that further the production and use of official statistics. The MMS Program provides support through a number of different funding mechanisms. The following mechanisms are addressed in this solicitation: Regular Research Awards Awards for conferences and community-development activities Doctoral Dissertation Research Improvement (DDRI) Grants Research Experience for Undergraduates (REU) Supplements MMS also supports Faculty Early Career Development (CAREER) awards. Please see the CAREER Program Web Site for more informationabout this activity.",posted,2026-05-30,
1db3894c-0156-4b3a-922a-68a33f783cf1,19-570,High-Risk Research in Biological Anthropology and Archaeology,NSF,2019-03-23,,,,5,150000,35000,,https://simpler.grants.gov/opportunity/1db3894c-0156-4b3a-922a-68a33f783cf1,"47.075|Social, Behavioral, and Economic Sciences",grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/publications/pub_summ.jsp?ods_key=nsf19570,,"Anthropological research may be conducted under unusual circumstances, often in distant locations. As a result the ability to conduct potentially important research may hinge on factors that are impossible to assess from a distance and some projects with potentially great payoffs may face difficulties in securing funding. This program gives small awards that provide investigators with the opportunity to assess the feasibility of an anthropological research project. It is required that the proposed activity be clearly high risk in nature. The information gathered may then be used as the basis for preparing a more fully developed research program. Investigators must contact the cognizant NSF Program Director before submitting an HRRBAA proposal. This will facilitate determining whether the proposed work is appropriate for HRRBAA support.",posted,2026-03-18,
1f00aff3-c8ff-4121-92cd-a86f16d17a1d,PD-18-7222,Crosscutting Activities in Materials Research,NSF,2018-09-08,,,,100,,,,https://simpler.grants.gov/opportunity/1f00aff3-c8ff-4121-92cd-a86f16d17a1d,47.049|Mathematical and Physical Sciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=505350,,"Crosscutting Activities in Materials Research (XC) coordinates and supports crosscutting activities within the Division of Materials Research (DMR) and more broadly across NSF. The emphasis within XC is diversity and inclusion, international cooperation, and education (including experiential learning at REU/RET Sites). Additionally, activities that broadly engage the community, such as summer schools, institutes, workshops, and conferences that do not fit within just one or two programs in the Division of Materials Research, may be supported by XC.If preparing a workshop proposal, follow the Special Guidelines for Conference Proposals outlined in the Proposal & Award Policies & Procedures Guide (PAPPG). Occasionally projects crossing several programs in DMR are shifted to XC or co-funded by XC. The goal is to bring greater visibility to these projects through DMR’s XC website. Proposals are welcome that do not fit elsewhere at NSF that are also highly relevant for the materials research and education community. Some XC activities are co-funded with other NSF units. XC does not handle traditional research proposals suitable for submission to topical or other programs in DMR. For this reason, the XC Team welcomes inquiries that include a draft of one-page NSF summary, or a shorter write-up. It is highly recommended that you contact one of the Program Directors for XC prior to submission of a full proposal exceeding $50,000. Crosscutting Activities in Materials Research (XC) replaced the Office of Special Programs in Materials Research (OSP) in 2016. Diversity: Activitiesthat focus on broadening participation of underrepresented groups and/or diversity and inclusion are supported. Supplements(e.g., CLB, AGEP-GRS, MPS-GRSV and ROAs) are handled by the cognizantProgram Director of the original award. See the Related Publications section below for more information. XC supports Facilitation Awards for Scientists and Engineers with Disabilities (see Proposal & Award Policies & Procedures Guide, Chapter II.E.6 for details) https://www.nsf.gov/pubs/policydocs/pappg18_1/pappg_2.jsp#IIE6 International: In2016 a Dear Colleague Letter outlining collaborative projectswith Israel (BSF)was issued; it remains active until archived. Submissionof full proposals with an international component may be made to thedisciplinary programs (but not to XC directly). Supplementsare handled by the cognizant Program Director of the original award. Discontinuedin 2014: The previous International Materials Institutes (IMI)and Materials World Network (MWN) programs are no longer supported. Education: Innovativeand creative ideas in education (e.g., materials science and/or engineering, solid state and materials chemistry, condensed matterphysics, integrated computational materials science/engineering, ormaterials data science/analytics) that do not have a forum elsewhere at NSFare of interest. XC encourages outreach and/or materials education proposals targeting underserved populations such as K-12students in rural communities and those designed to increase public scientific literacy. Research Experiences for Undergraduates (REU)/ Research Experiences for Teachers (RET): reu.dmr@nsf.gov XCcoordinates the REU and RET Sites activities within DMR. See theREU Site Solicitationfor deadlines and additional program information. REU/RET supplements to research proposals are handled by the cognizant ProgramDirector of the original award.",posted,2025-08-02,
c7f58c02-c805-4434-947e-3e28acfc93eb,PD-18-7970,Combinatorics,NSF,2018-03-29,2026-09-22,,,,,,,https://simpler.grants.gov/opportunity/c7f58c02-c805-4434-947e-3e28acfc93eb,47.049|Mathematical and Physical Sciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=503570,,"The Combinatorics program supports research on discrete structures and includes algebraic, enumerative, existential, extremal, geometric, and probabilistic combinatorics, including graph theory. Conferences Principal Investigators should carefully read the program solicitation ""Conferences and Workshops in the Mathematical Sciences"" (link below) to obtain important information regarding the substance of proposals for conferences, workshops, summer/winter schools, and similar activities. Conference proposals must be submitted at least six months in advance of the conference, and in the same fiscal year (which begins October 1) if possible.",posted,2025-10-10,
b52c1e75-cf22-4c2f-9f80-43bf43a56c3c,PD-18-1268,Foundations,NSF,2018-03-29,2026-09-22,,,30,2300000,,,https://simpler.grants.gov/opportunity/b52c1e75-cf22-4c2f-9f80-43bf43a56c3c,47.049|Mathematical and Physical Sciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=5548,,"The program in Foundations supports research in mathematical logic and the foundations of mathematics, including proof theory, recursion theory, model theory, set theory, and infinitary combinatorics. Conferences Principal Investigators should carefully read the program solicitation ""Conferences and Workshops in the Mathematical Sciences"" (link below) to obtain important information regarding the substance of proposals for conferences, workshops, summer/winter schools, and similar activities. Conference and workshop proposals should be submitted eight months before the requested start date.",posted,2025-10-10,
d6520035-ce74-4cb2-9047-28429757d3dd,PD-18-1269,Statistics,NSF,2018-03-29,2026-12-15,,,,,,,https://simpler.grants.gov/opportunity/d6520035-ce74-4cb2-9047-28429757d3dd,47.049|Mathematical and Physical Sciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=5556,,"The Statistics Program supports research in statistical theory and methods, including research in statistical methods for applications to any domain of science and engineering. The theory forms the base for statistical science. The methods are used for stochastic modeling, and the collection, analysis and interpretation of data. The methods characterize uncertainty in the data and facilitate advancement in science and engineering. The Program encourages proposals ranging from single-investigator projects to interdisciplinary team projects.",posted,2025-12-24,
22efce45-aaf7-4a38-9546-33067f7af9ec,NNH18ZHA002N-MUSIC,EONS 2018: Appendix E Minority University Research and Education Project (MUREP) for Sustainability and Innovation Collaborative – (MUSIC) ,NASA,2018-02-22,,,,3,900000,450000,,https://simpler.grants.gov/opportunity/22efce45-aaf7-4a38-9546-33067f7af9ec,43.008|Education,cooperative_agreement,NASAMUSIC@nasaprs.com,http://nspires.nasaprs.com,,"Awards will be made as cooperative agreements to accredited Minority Serving Institutions (MSIs) partnered with non-profit organizations in the United States that are eligible to apply for this NASA Research Announcement (NRA). The period of performance for an award is up to 2 years. Prospective proposers are requested to submit any questions in writing to NASAMUSIC@nasaprs.com no later than 10 business days before the proposal due date so that NASA will have sufficient time to respond. Proposers to this NRA are required to have the following, no later than the due date: 1) a Data Universal Numbering System (DUNS) number, 2) a valid registration with the System for Award Management (SAM) [formerly known as the Central Contractor Registry (CCR)], 3) a valid Commercial And Government Entity (CAGE) Code, 4) a valid registration with NASA Solicitation and Proposal Integrated Review and Evaluation System (NSPIRES) (this also applies to any entities proposed for sub-awards or subcontracts.) Consult Appendix H Section H.3.1 for more eligibility information. Consult Appendix H Section 2.2 regarding teaming requirements and partnership guidelines. The goal of NASA MUSIC is: to provide strategic effort that will leverage research and contract relationships of MSIs and NASA through relationships developed by non-profit organizations that may include collaboration of subject matter experts and access to NASA research facilities; An effort to improve STEM education and research at MSIs; A funded activity that seeks to build institutional capacity of MSIs; An activity to support long-term sustainability of STEM research at MSIs. MUSIC seeks to address the agency goals and objectives through: Increasing the institutional awareness of NASA competitive resources that can build the capacity of MSIs to offer and conduct STEM undergraduate and graduate research with a focus on NASA opportunities. Assembling MSIs and their stakeholders with common interests, and challenges then provide common tools for MSIs to increase efficiency and optimize resources including opportunities to develop formal and informal partnerships. Connecting MSI administrators and university STEM leaders to cutting-edge initiatives at NASA that can increase interest in securing research and contracting opportunities while supporting NASA’s policy to achieve an Agency-wide goal of providing one percent of total contract value of prime and subcontracting awards to MSIs. https://www.hq.nasa.gov/office/procurement/regs/1826.htm To achieve these goals, MUSIC seeks to increase university program capacity about practical uses of research to drive institution sustainability through the following targets: Advance the understanding of MSIs on how to effectively develop institutional administrative support by competing at the university level for funding opportunities, which will result in successful application to, and management of these funding opportunities (including those at NASA). Extend MSI’s capabilities by: A. Leveraging the MSIs research capabilities with NASA research to develop Small Business Innovation Research (SBIR) and Small Business Technology Transfer (STTR) projects that develop and demonstrate innovative technologies that fulfill NASA needs and have significant potential for successful commercialization. B. Increasing the preparation of undergraduate and graduate science, technology, engineering, and mathematics faculty with opportunities to participate with NASA researchers and missions through grants and contracts. To achieve these goals and objectives, NASA solicits proposals from MSIs to implement the NASA MUSIC; to engage MSIs in authentic STEM experiences related to NASA missions; and to inspire and captivate learners utilizing NASA’s unique assets to develop a keen interest in STEM. Every institution that intends to submit a proposal to this NRA, including the proposed prime award or any partner whether an education institution, other non-profit institutions, and other organizations that will serve as sub-awardees or contractors, must be registered in NSPIRES. Electronic submission of proposals is required by the due date and must be submitted by an authorized official of the proposing organization. Such registration must identify the authorized organizational representative(s) who will submit the electronic proposal. All principal investigators and other participants (e.g. co-investigators) must be registered in NSPIRES regardless of submission system. Potential proposers and proposing organizations are urged to access the system(s) well in advance of the proposal due date(s) of interest to familiarize themselves with its structure and enter the requested information. Electronic proposals may be submitted via the NASA proposal data system NSPIRES or via Grants.gov. Organizations that intend to submit proposals via Grants.gov must be registered 1) with Grants.gov and 2) with NSPIRES. Additional programmatic information for this NRA may develop before the proposal due date. If so, such information will be added as a Frequently Asked Question (FAQ) or formal amendment to this NRA and posted on http://nspires.nasaprs.com. It is the proposer’s responsibility to regularly check NSPIRES for updates to this NRA.",posted,2018-02-22,
5e2908a1-beec-4438-ad6c-c5ff453cfa44,PD-17-1620,Marine Geology and Geophysics,NSF,2017-07-13,,,,,,,,https://simpler.grants.gov/opportunity/5e2908a1-beec-4438-ad6c-c5ff453cfa44,47.050|Geosciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=505468,,"The Marine Geology and Geophysics Core Program supports research on all aspects of the geology and geophysics of the present ocean basins and margins, as well as those of the Great Lakes. The Program supports science that includes: Structure, composition, tectonics, and evolution of the oceanic lithosphere Paleoceanography, paleoclimate, and sea level change Submarine volcanology, petrology and geochemistry of the oceanic crust and upper mantle lithosphere Marine hydrogeology, water-rock interaction, seeps and gas hydrates Hydrothermal venting and in situ fluid processes, and associated geochemistry Geochemical indicators of life operating below the seafloor Marine sedimentology, stratigraphy, sediment transport, and diagenesis Mid-ocean ridge spreading, back-arc rifting, transform processes, and ocean island/seamount formation and evolution Submarine components of subduction zone systems and passive margins Marine geohazards (e.g., earthquakes, faulting, mass wasting, geological aspects of tsunamis) Coastal processes (e.g., geological aspects of hurricanes, sea-level change, erosion, offshore deposition) The Marine Geology and Geophysics Program supports acquisition of new field data and the leveraging of and/or synthesis of existing data. The program supports analytical and laboratory experimental projects, methods development, and modeling. All activities should have relevance to and advance the understanding of marine geoscience processes. The Program interfaces with NSF programs across the Geosciences and across the Agency. For proposals that cross between Programs, proposers should contact the relevant Programs to seek guidance on submission.",posted,2025-06-04,
ddc111aa-2808-4719-9c09-d7995a9a4860,PD-16-1271,Computational Mathematics,NSF,2015-08-13,2026-12-01,,,,18000000,1200000,1,https://simpler.grants.gov/opportunity/ddc111aa-2808-4719-9c09-d7995a9a4860,47.049|Mathematical and Physical Sciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=5390,,"Supports mathematical research in areas where computation plays a central and essential role, emphasizing analysis, development, and implementation of theoretically justified and efficient algorithms. The combination of these elements resulting in innovative computational methods is a hallmark of the program. Proposals ranging from single investigator to interdisciplinary team projects that not only create and analyze new computational mathematics techniques but also implement them to model, study, and solve important application problems are strongly encouraged, as is providing opportunities for rigorous mathematical training of junior computational mathematicians through research involvement. Conferences Proposals to the Computational Mathematics Program for conferences or workshops must be submitted through the program solicitation ""Conferences and Workshops in the Mathematical Sciences"" (link below). Principal Investigators should carefully read the solicitation to obtain important information regarding the substance of proposals for conferences, workshops, and similar activities. Unless an exception from the program is granted, to facilitate timely notification of the availability of support, the following requirements are in effect: Proposals for conferences, workshops, etc., to be held in the US must be submitted at least 6 months in advance of the conference start date; Proposals to support group travel to meetings outside the US must be submitted at least 8 months in advance of the meeting start date; Proposals for conferences, workshops, etc., whose budget request exceeds $50,000 must be submitted during the annual Computational Mathematics Program submission window. Conference proposals to the Computational Mathematics Program whose submission dates do not conform with the requirements described above will be returned without review.",posted,2025-12-13,
d3522436-c23c-4947-a204-f9039454dc77,PD-05-1743,National Facilities,NSF,2015-03-13,,,,,,,,https://simpler.grants.gov/opportunity/d3522436-c23c-4947-a204-f9039454dc77,47.049|Mathematical and Physical Sciences,grant,grantsgovsupport@nsf.gov,http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=5359,,"The National Facilities program supports the operation of national user facilities: National Facilities areresearch facilities with specialized instrumentation available to the scientific research community in general and the materials research community in particular.These facilities provide unique research capabilities that can be located at only a few highly specialized laboratories in the Nation. They provide open user service for scientists and engineers from a broad range of disciplines including biology, chemistry, geosciences, materials research. and physics. Theyinclude facilities and resources for research using high magnetic fields, ultraviolet and x-ray synchrotron radiation, neutron scattering, and nanofabrication. Theyserve as science and technology-related resources and experiences for students. Theyconduct student and teacher education, general public awareness activities, curriculum development, and educational research.",posted,2024-05-20,
